customer_id,age,gender,city,income_bracket,loyalty_member,registration_date
C1965,24.0,F,Bucuresti,Low,0,2024-01-30
C1966,28.0,M,Bucuresti,High,1,2022-10-10
C1967,,F,Bucuresti,Medium,0,2023-11-01
C1968,34.0,M,Constanta,High,0,2024-05-20
C1969,32.0,M,Bucuresti,Medium,0,2023-02-11
C1970,23.0,F,Bucuresti,Medium,1,2024-01-31
C1971,38.0,M,Craiova,High,1,2023-12-13
C1972,41.0,M,Iasi,High,0,2022-04-23
C1973,18.0,M,Cluj-Napoca,Medium,1,2023-08-06
C1974,24.0,F,Cluj-Napoca,Low,0,2022-06-26
C1975,24.0,,Iasi,Medium,1,2024-07-18
C1976,22.0,F,Bucuresti,Medium,1,2024-02-29
C1977,40.0,M,Bucuresti,Low,0,2022-06-07
C1978,30.0,F,Galati,Low,0,2022-06-18
C1979,29.0,F,Bucuresti,High,1,2023-08-18
C1980,18.0,M,Craiova,Low,1,2023-01-05
C1981,38.0,M,Targu Mures,Medium,1,2022-04-01
C1982,19.0,M,Bucuresti,Low,1,2023-07-01
C1983,32.0,,Bucuresti,Medium,0,2023-02-13
C1984,34.0,F,Iasi,Low,1,2022-05-30
C1985,45.0,F,Galati,Low,0,2024-02-20
C1986,18.0,M,Targu Mures,Medium,1,2024-06-01
C1987,18.0,F,Sibiu,High,0,2024-01-10
C1988,33.0,F,Bucuresti,Low,0,2024-03-10
C1989,50.0,F,Brasov,Medium,0,2022-09-11
C1990,44.0,F,Cluj-Napoca,Medium,0,2022-10-24
C1991,34.0,M,Timisoara,High,0,2022-09-04
C1992,27.0,M,Bucuresti,Medium,1,2024-01-18
C1993,40.0,F,Bucuresti,Medium,1,2024-07-01
C1994,22.0,F,Oradea,Medium,0,2023-12-06
C1995,36.0,F,Timisoara,High,1,2024-05-02
C1996,37.0,M,Bucuresti,Low,1,2023-09-26
C1997,42.0,F,Cluj-Napoca,,0,2023-02-12
C1998,59.0,M,Galati,High,0,2023-03-19
C1999,35.0,M,Sibiu,,1,2022-05-07
C2000,26.0,F,Bucuresti,Medium,1,2022-03-29
