transaction_id,store_id,product_id,customer_id,date,quantity,unit_price,discount,total_revenue
T00405,S009,P007,C1865,2024-03-27,1,17.62,0.0,17.62
T00406,S001,P017,C0051,2024-03-13,1,12.58,0.0,12.58
T00407,S004,P010,,2023-09-30,1,15.67,0.0,15.67
T00408,S009,P013,,2023-11-03,2,14.12,0.0,28.24
T00409,S002,P018,C1590,2023-06-26,3,11.36,0.0,34.08
T00410,S009,P007,C1676,2024-07-06,1,18.62,0.0,18.62
T00411,S006,P017,,2023-08-15,2,11.47,0.0,22.94
T00412,S013,P003,C1964,2024-11-02,2,13.45,0.0,26.9
T00413,S003,P004,C1126,2023-12-29,2,14.8,0.0,29.6
T00414,S011,P006,C0141,2024-12-05,1,9.98,0.0,9.98
T00415,S013,P004,C0110,2024-07-15,1,14.46,0.0,14.46
T00416,S009,P024,C0129,2024-01-13,1,20.63,0.0,20.63
T00417,S013,P021,C1898,2024-08-19,1,13.64,0.0,13.64
T00418,S004,P007,C1526,2023-10-02,1,18.28,0.0,18.28
T00419,S014,P014,,2024-08-18,2,11.56,0.0,23.12
T00420,S013,P016,C0099,2024-12-22,3,10.42,0.0,31.26
T00421,S009,P022,C1138,2024-04-05,2,16.72,0.0,33.44
T00422,S002,P022,C0137,2023-07-01,1,16.26,0.0,16.26
T00423,S001,P001,C0506,2023-10-21,1,7.84,0.0,7.84
T00424,S004,P022,C0503,2023-10-20,1,16.68,0.15,14.18
T00425,S006,P001,C1340,2022-12-15,2,7.8,0.0,15.6
T00426,S014,P005,C1134,2024-01-18,2,15.21,0.0,30.42
T00427,S005,P022,C1784,2024-06-25,1,15.38,0.0,15.38
T00428,S013,P010,C1288,2024-06-30,1,15.9,0.0,15.9
T00429,S002,P015,C1364,2023-06-20,2,12.88,0.05,24.47
T00430,S001,P015,C1078,2022-11-17,2,13.43,0.0,26.86
T00431,S001,P026,C1143,2024-12-12,2,27.45,0.0,54.9
T00432,S004,P004,C1163,2024-12-25,3,15.73,0.0,47.19
T00433,S011,P026,C1401,2024-12-05,1,25.93,0.05,24.63
T00434,S003,P010,C1322,2024-11-12,1,16.45,0.0,16.45
T00435,S002,P001,,2024-08-24,1,7.94,0.0,7.94
T00436,S013,P017,C0937,2024-10-10,2,11.57,0.0,23.14
T00437,S014,P020,C1570,2024-01-07,1,18.18,0.0,18.18
T00438,S009,P008,C0234,2024-05-03,2,16.68,0.0,33.36
T00439,S007,P010,C0058,2024-07-14,2,15.31,0.0,30.62
T00440,S003,P014,,2023-05-18,1,12.32,0.0,12.32
T00441,S003,P010,C1148,2023-09-22,1,16.71,0.0,16.71
T00442,S009,P021,,2023-12-04,1,13.12,0.0,13.12
T00443,S011,P021,C0035,2024-11-23,2,12.8,0.0,25.6
T00444,S015,P015,C1007,2024-12-27,3,13.48,0.0,40.44
T00445,S007,P025,C1819,2024-06-30,2,24.06,0.0,48.12
T00446,S014,P009,,2024-07-17,1,18.55,0.0,18.55
T00447,S015,P001,C1750,2024-12-29,1,7.88,0.0,7.88
T00448,S011,P005,C1120,2024-11-14,1,15.23,0.0,15.23
T00449,S011,P009,C1771,2024-11-10,1,18.54,0.0,18.54
T00450,S001,P013,C1330,2024-09-22,1,13.58,0.0,13.58
T00451,S014,P019,C0956,2023-12-11,1,13.87,0.0,13.87
T00452,S008,P026,C1308,2024-07-03,1,26.09,0.0,26.09
T00453,S014,P001,C0996,2023-12-14,1,8.09,0.0,8.09
T00454,S001,P017,C0638,2024-05-27,2,12.42,0.0,24.84
T00455,S013,P018,,2024-08-05,1,10.93,0.0,10.93
T00456,S012,P026,C0472,2024-10-31,1,28.07,0.0,28.07
T00457,S001,P004,C1417,2022-07-05,1,14.33,0.0,14.33
T00458,S011,P001,C0427,2024-11-09,1,8.05,0.0,8.05
T00459,S015,P002,C0383,2024-12-25,1,12.1,0.0,12.1
T00460,S009,P022,C0930,2024-01-24,1,15.47,0.0,15.47
T00461,S013,P017,C1406,2024-07-06,1,12.25,0.0,12.25
T00462,S014,P023,C0524,2024-03-15,1,21.56,0.0,21.56
T00463,S006,P012,,2023-09-02,1,10.37,0.0,10.37
T00464,S013,P001,C0230,2024-07-13,1,7.97,0.0,7.97
T00465,S001,P019,,2023-04-07,1,14.03,0.0,14.03
T00466,S006,P007,C1775,2024-10-30,3,18.73,0.0,56.19
T00467,S005,P021,C0169,2024-05-21,1,13.12,0.0,13.12
T00468,S003,P006,C0664,2024-03-01,1,10.3,0.0,10.3
T00469,S004,P001,C0743,2024-05-07,2,8.24,0.0,16.48
T00470,S008,P024,C1046,2024-10-26,1,19.37,0.0,19.37
T00471,S013,P003,C0592,2024-06-28,1,14.69,0.0,14.69
T00472,S013,P003,,2024-11-21,1,14.18,0.0,14.18
T00473,S009,P018,C0580,2023-10-24,1,11.0,0.0,11.0
T00474,S011,P012,C0507,2024-12-08,1,10.3,0.05,9.78
T00475,S001,P019,C1242,2023-11-06,1,13.85,0.0,13.85
T00476,S004,P006,C1660,2024-11-27,1,10.02,0.0,10.02
T00477,S013,P006,C1136,2024-11-07,2,10.32,0.0,20.64
T00478,S013,P003,,2024-07-19,2,14.07,0.0,28.14
T00479,S015,P014,C1352,2024-12-28,2,11.65,0.0,23.3
T00480,S015,P026,C0640,2024-12-27,1,27.08,0.0,27.08
T00481,S014,P023,C0332,2024-06-24,1,21.45,0.0,21.45
T00482,S001,P004,C0367,2023-08-31,1,14.54,0.0,14.54
T00483,S010,P006,C0320,2024-02-20,1,9.54,0.0,9.54
T00484,S014,P005,C0232,2024-04-11,1,15.44,0.0,15.44
T00485,S007,P007,C1911,2023-02-02,1,18.7,0.0,18.7
T00486,S015,P002,C0169,2024-12-26,2,11.48,0.0,22.96
T00487,S010,P005,C1118,2024-04-01,1,16.59,0.0,16.59
T00488,S013,P022,C0894,2024-10-13,2,15.21,0.0,30.42
T00489,S004,P001,,2024-06-17,2,8.27,0.0,16.54
T00490,S011,P021,C0222,2024-11-07,3,12.67,0.0,38.01
T00491,S011,P012,,2024-12-28,2,9.63,0.0,19.26
T00492,S004,P020,C0806,2024-02-06,1,17.13,0.0,17.13
T00493,S003,P019,C0369,2023-11-18,1,13.6,0.0,13.6
T00494,S015,P022,C0971,2024-12-26,1,15.77,0.0,15.77
T00495,S009,P006,C1680,2024-09-23,1,10.08,0.0,10.08
T00496,S013,P005,C0978,2024-12-23,2,15.8,0.0,31.6
T00497,S013,P021,C0053,2024-07-16,1,12.64,0.0,12.64
T00498,S015,P021,C0201,2024-12-26,1,12.83,0.0,12.83
T00499,S007,P002,C1504,2023-01-05,1,11.84,0.0,11.84
T00500,S014,P012,C0785,2023-12-25,1,9.59,0.0,9.59
T00501,S014,P014,C1097,2024-12-06,3,12.28,0.0,36.84
T00502,S013,P018,C1192,2024-08-26,1,11.47,0.0,11.47
T00503,S014,P003,,2024-04-07,1,14.46,0.0,14.46
T00504,S014,P016,C0143,2024-09-01,1,9.82,0.0,9.82
T00505,S003,P003,C0343,2024-09-17,1,14.51,0.05,13.78
T00506,S015,P003,C1468,2024-12-26,1,13.59,0.0,13.59
T00507,S011,P010,C0293,2024-12-20,2,16.07,0.05,30.53
T00508,S008,P018,C0668,2024-10-04,2,11.39,0.0,22.78
T00509,S006,P019,C1561,2023-10-04,1,14.1,0.0,14.1
T00510,S008,P003,C1435,2024-01-19,1,13.61,0.0,13.61
T00511,S015,P016,C1993,2024-12-26,1,9.71,0.0,9.71
T00512,S003,P015,C1299,2022-08-07,1,12.91,0.0,12.91
T00513,S013,P002,,2024-12-30,3,12.42,0.0,37.26
T00514,S014,P020,C0115,2024-03-02,1,17.2,0.0,17.2
T00515,S011,P021,,2024-12-25,3,13.35,0.0,40.05
T00516,S014,P002,C1242,2024-09-16,2,12.29,0.0,24.58
T00517,S006,P022,C0549,2023-10-19,2,16.47,0.0,32.94
T00518,S001,P004,,2022-02-01,1,15.2,0.0,15.2
T00519,S014,P011,,2024-11-09,2,10.23,0.0,20.46
T00520,S002,P002,C0291,2022-12-01,1,11.63,0.1,10.47
T00521,S014,P026,C0053,2024-02-07,2,25.72,0.0,51.44
T00522,S002,P019,C1936,2024-01-22,1,13.75,0.0,13.75
T00523,S013,P012,C0754,2024-09-02,2,10.44,0.0,20.88
T00524,S006,P014,C1008,2023-09-06,2,11.72,0.0,23.44
T00525,S002,P011,,2022-11-27,1,10.12,0.0,10.12
T00526,S005,P004,C0621,2023-10-19,1,14.7,0.0,14.7
T00527,S013,P008,C1578,2024-08-19,2,16.8,0.0,33.6
T00528,S001,P007,C1578,2022-06-10,1,18.49,0.0,18.49
T00529,S014,P009,,2024-04-05,2,18.8,0.0,37.6
T00530,S001,P004,C1004,2024-05-09,1,15.66,0.05,14.88
T00531,S012,P016,C0421,2024-11-20,1,10.14,0.0,10.14
T00532,S012,P021,,2024-10-21,1,13.61,0.0,13.61
T00533,S008,P016,C0009,2024-02-12,1,9.53,0.0,9.53
T00534,S014,P015,C1031,2024-11-05,1,12.41,0.0,12.41
T00535,S013,P008,C0721,2024-08-02,2,16.56,0.0,33.12
T00536,S014,P001,C1100,2024-10-06,3,8.4,0.0,25.2
T00537,S007,P007,,2023-12-20,1,17.91,0.05,17.01
T00538,S009,P011,C1926,2024-12-22,1,10.03,0.0,10.03
T00539,S012,P023,C0791,2024-11-05,1,21.82,0.0,21.82
T00540,S004,P023,C1430,2024-08-27,1,22.19,0.0,22.19
T00541,S004,P021,C0129,2023-05-27,1,12.48,0.15,10.61
T00542,S003,P001,C1563,2023-02-02,1,8.12,0.0,8.12
T00543,S013,P001,C0766,2024-09-24,2,7.88,0.15,13.4
T00544,S009,P028,C1716,2023-12-10,1,63.84,0.0,63.84
T00545,S006,P019,,2024-12-30,1,13.87,0.0,13.87
T00546,S009,P021,C0493,2024-03-11,2,13.37,0.0,26.74
T00547,S004,P024,C1413,2023-06-12,1,20.23,0.0,20.23
T00548,S014,P018,C0237,2024-01-31,1,10.7,0.0,10.7
T00549,S003,P007,C0984,2024-10-18,1,17.43,0.0,17.43
T00550,S011,P002,C1774,2024-12-02,1,12.55,0.0,12.55
T00551,S013,P001,C0811,2024-11-19,1,7.95,0.0,7.95
T00552,S012,P004,,2024-12-20,1,15.73,0.0,15.73
T00553,S011,P002,C0727,2024-12-16,1,12.41,0.0,12.41
T00554,S004,P025,C1420,2023-11-03,1,24.61,0.0,24.61
T00555,S010,P020,C1696,2023-06-13,1,18.02,0.0,18.02
T00556,S014,P021,,2024-07-08,2,12.48,0.0,24.96
T00557,S013,P002,C1703,2024-11-19,1,12.26,0.0,12.26
T00558,S001,P019,C1225,2024-01-28,1,13.99,0.0,13.99
T00559,S006,P006,C0080,2023-01-10,1,10.43,0.0,10.43
T00560,S011,P012,,2024-12-12,1,10.41,0.0,10.41
T00561,S003,P016,C0049,2024-10-14,1,10.16,0.0,10.16
T00562,S007,P003,,2024-07-09,1,14.18,0.0,14.18
T00563,S001,P003,C0618,2024-02-12,1,14.54,0.0,14.54
T00564,S004,P003,C0679,2024-11-24,1,14.09,0.05,13.39
T00565,S014,P017,C1952,2024-11-27,2,11.73,0.1,21.11
T00566,S003,P009,,2024-01-13,1,19.54,0.0,19.54
T00567,S015,P010,C1380,2024-12-27,3,16.33,0.0,48.99
T00568,S001,P012,C0682,2023-02-23,1,10.02,0.0,10.02
T00569,S004,P013,C1443,2024-07-01,1,14.03,0.0,14.03
T00570,S013,P002,C1285,2024-12-25,1,12.07,0.0,12.07
T00571,S015,P002,C0531,2024-12-26,1,11.91,0.0,11.91
T00572,S003,P004,,2022-12-13,1,15.45,0.0,15.45
T00573,S008,P013,C0089,2024-11-20,1,14.15,0.0,14.15
T00574,S014,P008,C1013,2024-06-05,1,16.62,0.0,16.62
T00575,S014,P004,C1518,2024-11-30,1,15.66,0.0,15.66
T00576,S001,P002,,2023-02-28,1,12.55,0.05,11.92
T00577,S007,P007,C0993,2023-03-05,1,18.74,0.0,18.74
T00578,S009,P019,C0233,2024-03-11,1,13.88,0.0,13.88
T00579,S013,P020,C0598,2024-12-04,2,17.33,0.0,34.66
T00580,S006,P011,C0717,2022-08-21,1,10.11,0.0,10.11
T00581,S008,P023,C1974,2024-11-21,3,22.69,0.0,68.07
T00582,S001,P019,C1563,2024-11-11,1,13.56,0.0,13.56
T00583,S004,P025,C0870,2023-03-06,1,24.52,0.1,22.07
T00584,S003,P018,C1792,2022-07-30,1,11.36,0.0,11.36
T00585,S005,P019,C0344,2024-01-09,1,14.57,0.0,14.57
T00586,S009,P006,C0109,2023-12-27,1,10.2,0.0,10.2
T00587,S003,P011,C0027,2023-10-01,1,9.97,0.0,9.97
T00588,S010,P020,C1546,2024-01-02,1,18.5,0.0,18.5
T00589,S006,P022,C1853,2022-08-06,2,15.75,0.0,31.5
T00590,S012,P005,,2024-12-23,1,16.47,0.0,16.47
T00591,S003,P008,C1193,2022-09-29,1,16.35,0.0,16.35
T00592,S011,P002,C0973,2024-11-22,1,12.31,0.0,12.31
T00593,S007,P025,C1727,2023-11-18,1,24.54,0.15,20.86
T00594,S007,P024,C0695,2023-12-09,1,20.89,0.0,20.89
T00595,S013,P015,C0317,2024-07-07,2,12.82,0.0,25.64
T00596,S007,P004,,2023-09-12,1,15.2,0.0,15.2
T00597,S014,P004,,2024-10-11,1,15.63,0.0,15.63
T00598,S013,P013,,2024-07-12,2,13.34,0.0,26.68
T00599,S001,P017,C0357,2023-11-10,1,11.46,0.0,11.46
T00600,S008,P026,,2024-05-20,1,27.1,0.0,27.1
T00601,S004,P022,C1490,2024-06-22,2,16.07,0.0,32.14
T00602,S015,P006,,2024-12-28,1,9.91,0.0,9.91
T00603,S007,P010,,2024-10-08,2,16.52,0.0,33.04
T00604,S014,P003,,2024-05-06,1,13.48,0.0,13.48
T00605,S003,P017,C0261,2024-05-22,3,11.82,0.0,35.46
T00606,S006,P014,C1979,2022-09-16,1,12.57,0.0,12.57
T00607,S011,P010,C1978,2024-11-13,1,16.49,0.0,16.49
T00608,S006,P006,C1532,2022-08-27,1,10.07,0.0,10.07
T00609,S001,P021,C1357,2024-09-14,2,13.0,0.0,26.0
T00610,S007,P016,C0680,2023-11-07,1,9.89,0.0,9.89
T00611,S011,P001,C1978,2024-11-21,1,7.73,0.0,7.73
T00612,S014,P023,C1450,2024-01-13,1,21.86,0.15,18.58
T00613,S010,P009,C1879,2024-01-05,1,18.94,0.0,18.94
T00614,S014,P001,,2024-07-06,1,8.29,0.0,8.29
T00615,S014,P005,,2023-12-31,2,15.93,0.0,31.86
T00616,S003,P005,C0170,2024-12-02,1,16.17,0.0,16.17
T00617,S013,P010,,2024-08-05,1,15.59,0.0,15.59
T00618,S003,P004,C0712,2022-11-28,2,14.86,0.05,28.23
T00619,S011,P002,C0391,2024-12-06,2,12.01,0.0,24.02
T00620,S010,P016,,2023-11-07,1,9.61,0.0,9.61
T00621,S004,P029,C0221,2023-10-20,1,55.6,0.0,55.6
T00622,S009,P011,C0777,2024-01-15,1,9.82,0.0,9.82
T00623,S010,P026,C0454,2023-05-05,1,26.87,0.0,26.87
T00624,S013,P005,C0357,2024-12-13,1,15.55,0.0,15.55
T00625,S004,P022,C1623,2024-10-07,1,15.64,0.0,15.64
T00626,S011,P013,,2024-12-29,2,13.77,0.0,27.54
T00627,S001,P026,C0847,2024-04-24,1,26.25,0.0,26.25
T00628,S011,P021,C1418,2024-12-29,1,13.23,0.0,13.23
T00629,S011,P020,C0226,2024-11-28,3,18.23,0.0,54.69
T00630,S006,P018,C1388,2024-10-15,1,10.92,0.0,10.92
T00631,S015,P007,C1879,2024-12-30,1,18.51,0.0,18.51
T00632,S015,P029,C0602,2024-12-26,1,54.26,0.0,54.26
T00633,S009,P007,C1487,2024-10-31,1,17.45,0.0,17.45
T00634,S013,P005,C1814,2024-07-09,1,16.25,0.0,16.25
T00635,S003,P025,C0493,2023-12-27,1,25.18,0.0,25.18
T00636,S015,P017,,2024-12-27,1,12.38,0.0,12.38
T00637,S004,P009,C0215,2024-07-28,1,19.46,0.0,19.46
T00638,S014,P001,C0020,2024-09-22,1,7.97,0.0,7.97
T00639,S001,P024,,2022-05-20,1,20.23,0.0,20.23
T00640,S013,P017,C1893,2024-10-17,1,11.79,0.0,11.79
T00641,S009,P013,C0212,2024-05-01,1,13.92,0.1,12.53
T00642,S011,P003,C0412,2024-11-12,3,13.99,0.0,41.97
T00643,S009,P023,,2023-09-02,1,22.24,0.0,22.24
T00644,S015,P019,C1700,2024-12-26,1,13.99,0.05,13.29
T00645,S009,P019,C1153,2024-08-07,1,14.52,0.0,14.52
T00646,S005,P017,C1529,2024-02-03,1,11.51,0.0,11.51
T00647,S009,P007,C1752,2024-07-03,2,18.57,0.0,37.14
T00648,S006,P018,C1165,2023-06-26,3,10.71,0.0,32.13
T00649,S009,P007,C1758,2024-04-27,1,18.3,0.0,18.3
T00650,S009,P021,C0704,2024-04-30,3,12.55,0.0,37.65
T00651,S004,P005,C0163,2023-05-15,1,16.56,0.0,16.56
T00652,S013,P004,C1730,2024-12-08,1,15.36,0.0,15.36
T00653,S001,P019,C0910,2023-10-03,1,14.39,0.0,14.39
T00654,S003,P005,C0895,2024-07-25,1,16.31,0.0,16.31
T00655,S011,P025,C1418,2024-12-06,2,25.62,0.0,51.24
T00656,S001,P008,,2024-10-16,1,17.37,0.0,17.37
T00657,S015,P008,C0313,2024-12-29,2,17.0,0.0,34.0
T00658,S010,P020,C0714,2023-01-01,1,17.27,0.0,17.27
T00659,S010,P011,C1962,2024-02-14,1,10.29,0.0,10.29
T00660,S001,P011,C0790,2024-02-27,1,10.24,0.05,9.73
T00661,S009,P020,,2023-11-14,3,18.5,0.0,55.5
T00662,S006,P008,C1148,2022-08-26,1,16.71,0.0,16.71
T00663,S014,P028,C1960,2024-10-13,1,67.94,0.0,67.94
T00664,S009,P021,C0649,2023-09-21,2,13.05,0.05,24.8
T00665,S001,P009,C1240,2023-08-26,1,18.09,0.0,18.09
T00666,S013,P017,,2024-08-24,1,11.69,0.0,11.69
T00667,S009,P007,C1872,2024-03-06,1,18.82,0.0,18.82
T00668,S015,P018,C0908,2024-12-29,1,10.66,0.0,10.66
T00669,S008,P002,C1040,2023-10-22,1,12.22,0.0,12.22
T00670,S009,P006,C1612,2024-04-24,1,9.65,0.0,9.65
T00671,S015,P013,C1099,2024-12-28,2,13.52,0.0,27.04
T00672,S010,P003,,2024-06-23,1,14.49,0.0,14.49
T00673,S013,P016,C1353,2024-11-20,1,9.97,0.0,9.97
T00674,S003,P002,,2023-01-20,1,11.59,0.0,11.59
T00675,S001,P007,C0150,2023-10-04,1,18.2,0.0,18.2
T00676,S013,P005,C0343,2024-10-26,1,15.62,0.0,15.62
T00677,S005,P015,,2022-08-22,1,12.82,0.0,12.82
T00678,S010,P014,C1019,2024-09-05,1,12.18,0.05,11.57
T00679,S005,P013,,2023-09-28,1,13.51,0.0,13.51
T00680,S015,P003,C0578,2024-12-27,1,14.39,0.0,14.39
T00681,S011,P019,C0544,2024-11-22,1,13.47,0.0,13.47
T00682,S015,P004,C1681,2024-12-28,2,14.78,0.0,29.56
T00683,S001,P007,C1003,2023-03-31,2,17.73,0.0,35.46
T00684,S004,P003,C1933,2023-06-08,2,13.4,0.0,26.8
T00685,S007,P010,C1530,2023-04-22,1,16.09,0.0,16.09
T00686,S007,P007,C0399,2024-02-22,1,17.83,0.0,17.83
T00687,S010,P015,C0553,2023-07-19,1,13.46,0.0,13.46
T00688,S006,P026,C1801,2022-12-22,1,26.44,0.0,26.44
T00689,S004,P002,C0477,2023-06-30,2,11.75,0.0,23.5
T00690,S004,P026,C0181,2024-07-08,1,26.74,0.0,26.74
T00691,S001,P017,,2023-10-22,2,11.73,0.0,23.46
T00692,S013,P020,,2024-11-10,1,17.29,0.0,17.29
T00693,S004,P008,C1517,2023-01-08,1,17.43,0.0,17.43
T00694,S004,P019,C1840,2024-10-26,1,13.56,0.0,13.56
T00695,S009,P002,C1686,2024-08-19,1,12.29,0.0,12.29
T00696,S004,P012,C0173,2023-07-05,1,10.28,0.0,10.28
T00697,S004,P018,C1445,2024-04-07,1,10.85,0.05,10.31
T00698,S012,P001,C1844,2024-12-06,1,8.22,0.0,8.22
T00699,S002,P007,C0679,2023-01-11,1,18.7,0.0,18.7
T00700,S012,P011,C0765,2024-12-19,1,10.36,0.0,10.36
T00701,S014,P004,C1722,2023-12-26,1,14.79,0.0,14.79
T00702,S010,P003,C0443,2023-05-16,1,14.52,0.05,13.79
T00703,S003,P002,,2023-11-21,1,12.21,0.0,12.21
T00704,S007,P010,C1621,2024-07-09,2,16.55,0.15,28.14
T00705,S011,P025,C0824,2024-12-19,1,24.3,0.0,24.3
T00706,S015,P019,C1502,2024-12-25,2,13.61,0.15,23.14
T00707,S007,P009,C1995,2024-05-25,2,19.72,0.0,39.44
T00708,S002,P002,C0151,2024-08-15,1,11.55,0.0,11.55
T00709,S014,P025,C0492,2024-11-05,2,24.95,0.0,49.9
T00710,S005,P001,C1416,2023-02-28,1,7.67,0.0,7.67
T00711,S014,P005,C1829,2024-10-29,2,15.74,0.05,29.91
T00712,S012,P004,C1175,2024-12-26,1,15.59,0.0,15.59
T00713,S004,P026,C1495,2023-09-30,1,26.51,0.0,26.51
T00714,S006,P025,C0901,2023-04-17,1,26.11,0.0,26.11
T00715,S012,P024,C0491,2024-10-23,1,20.8,0.0,20.8
T00716,S011,P006,C0509,2024-12-18,1,10.5,0.0,10.5
T00717,S015,P017,C1548,2024-12-27,1,11.59,0.0,11.59
T00718,S001,P021,C0633,2023-11-14,1,12.79,0.0,12.79
T00719,S013,P005,,2024-12-15,1,16.05,0.0,16.05
T00720,S003,P008,C1523,2022-09-06,1,17.38,0.0,17.38
T00721,S004,P010,C0562,2024-10-17,1,15.21,0.0,15.21
T00722,S004,P005,C0273,2023-02-25,1,15.88,0.0,15.88
T00723,S004,P024,C0975,2023-05-15,1,20.4,0.0,20.4
T00724,S011,P018,C0108,2024-12-09,1,10.95,0.0,10.95
T00725,S007,P016,C1468,2024-07-30,1,9.86,0.0,9.86
T00726,S002,P026,,2022-09-15,2,26.03,0.0,52.06
T00727,S011,P006,,2024-12-04,2,9.79,0.0,19.58
T00728,S003,P003,C1971,2023-09-27,1,13.47,0.05,12.8
T00729,S013,P025,C0160,2024-10-16,1,25.74,0.15,21.88
T00730,S004,P014,C1868,2023-03-13,1,12.56,0.15,10.68
T00731,S003,P013,C0361,2023-12-04,1,14.51,0.05,13.78
T00732,S002,P019,C0826,2022-03-14,1,13.65,0.0,13.65
T00733,S002,P007,,2022-12-10,1,17.87,0.0,17.87
T00734,S003,P015,C1188,2023-09-19,1,12.62,0.0,12.62
T00735,S002,P002,C0905,2023-09-26,1,11.89,0.0,11.89
T00736,S011,P004,,2024-11-13,1,15.2,0.0,15.2
T00737,S007,P018,C1892,2024-05-14,2,10.94,0.05,20.79
T00738,S009,P002,C1647,2024-04-28,1,12.33,0.0,12.33
T00739,S004,P002,C0508,2023-09-25,1,12.07,0.0,12.07
T00740,S002,P001,C1094,2024-09-09,1,8.12,0.0,8.12
T00741,S004,P013,C1061,2024-09-05,1,13.33,0.05,12.66
T00742,S015,P017,C1525,2024-12-26,1,12.32,0.0,12.32
T00743,S002,P011,,2024-07-26,2,10.42,0.0,20.84
T00744,S003,P019,C1704,2024-12-20,1,14.41,0.0,14.41
T00745,S009,P023,,2024-08-25,1,21.97,0.0,21.97
T00746,S014,P018,C0932,2023-12-08,1,11.16,0.0,11.16
T00747,S006,P023,C1571,2024-10-08,1,22.45,0.0,22.45
T00748,S015,P018,C1398,2024-12-27,2,11.34,0.0,22.68
T00749,S009,P004,,2023-10-07,1,15.39,0.0,15.39
T00750,S007,P003,C1134,2024-05-02,1,13.33,0.0,13.33
T00751,S013,P008,C0845,2024-09-08,1,16.84,0.0,16.84
T00752,S003,P025,C1180,2022-09-09,1,24.62,0.0,24.62
T00753,S014,P017,C1039,2024-05-05,1,11.45,0.0,11.45
T00754,S004,P018,C0460,2023-01-14,1,11.41,0.0,11.41
T00755,S015,P023,,2024-12-26,1,22.03,0.0,22.03
T00756,S014,P020,,2024-04-04,2,18.74,0.0,37.48
T00757,S014,P017,C0413,2024-02-10,2,12.51,0.0,25.02
T00758,S015,P017,C1450,2024-12-26,2,11.46,0.0,22.92
T00759,S011,P019,C0186,2024-12-20,1,14.09,0.05,13.39
T00760,S006,P005,C1605,2023-09-26,1,15.73,0.0,15.73
T00761,S012,P011,C0228,2024-11-15,1,10.09,0.0,10.09
T00762,S005,P001,,2024-02-13,1,8.33,0.0,8.33
T00763,S004,P030,C1142,2023-05-24,1,52.41,0.0,52.41
T00764,S015,P014,C1596,2024-12-27,3,12.58,0.0,37.74
T00765,S014,P008,C1811,2024-04-03,2,16.51,0.0,33.02
T00766,S004,P003,C1247,2023-07-11,1,14.58,0.0,14.58
T00767,S011,P006,C1656,2024-12-29,1,9.96,0.0,9.96
T00768,S014,P006,,2024-03-15,1,10.11,0.0,10.11
T00769,S015,P012,C0071,2024-12-25,2,9.84,0.0,19.68
T00770,S006,P010,C1487,2022-08-22,1,15.98,0.1,14.38
T00771,S014,P002,C0409,2024-12-09,1,12.54,0.0,12.54
T00772,S007,P003,C1902,2023-01-01,1,13.57,0.0,13.57
T00773,S014,P024,C0225,2024-02-25,1,20.41,0.0,20.41
T00774,S008,P011,C1377,2024-07-06,3,10.1,0.1,27.27
T00775,S015,P005,C1585,2024-12-28,2,16.52,0.0,33.04
T00776,S003,P025,C1239,2024-02-12,1,25.99,0.0,25.99
T00777,S008,P010,,2024-06-15,1,15.8,0.0,15.8
T00778,S009,P001,C1201,2024-03-04,1,7.7,0.0,7.7
T00779,S013,P025,C1762,2024-09-13,1,26.22,0.0,26.22
T00780,S007,P010,,2023-07-19,1,16.76,0.0,16.76
T00781,S010,P005,C1419,2023-08-11,1,15.83,0.0,15.83
T00782,S013,P007,C1697,2024-09-28,1,17.99,0.0,17.99
T00783,S013,P004,,2024-12-10,1,15.66,0.0,15.66
T00784,S015,P003,,2024-12-30,1,13.61,0.0,13.61
T00785,S015,P012,C1575,2024-12-27,1,9.65,0.0,9.65
T00786,S005,P003,C0981,2023-10-18,2,13.76,0.0,27.52
T00787,S001,P008,C0564,2023-02-11,1,17.08,0.0,17.08
T00788,S003,P024,,2024-06-04,1,19.82,0.0,19.82
T00789,S011,P008,C1310,2024-12-21,2,17.15,0.0,34.3
T00790,S004,P010,C0613,2024-10-16,1,16.12,0.0,16.12
T00791,S010,P001,,2024-10-26,1,8.2,0.0,8.2
T00792,S005,P005,C1486,2022-10-08,1,15.28,0.0,15.28
T00793,S010,P013,C0403,2023-10-16,1,14.26,0.0,14.26
T00794,S014,P005,,2024-09-13,1,15.92,0.0,15.92
T00795,S009,P017,C0302,2023-11-05,3,12.55,0.0,37.65
T00796,S015,P009,C0080,2024-12-30,1,19.15,0.0,19.15
T00797,S005,P010,C0297,2023-02-03,1,16.42,0.0,16.42
T00798,S001,P008,C0679,2024-04-24,2,16.21,0.0,32.42
T00799,S011,P027,C0687,2024-12-18,2,45.37,0.0,90.74
T00800,S004,P017,C0219,2023-05-16,1,12.57,0.15,10.68
T00801,S005,P020,,2023-04-19,1,18.17,0.0,18.17
T00802,S008,P004,,2024-12-30,2,15.71,0.0,31.42
T00803,S004,P018,C0587,2022-12-07,1,11.32,0.0,11.32
T00804,S011,P017,C0469,2024-12-22,1,12.27,0.0,12.27
T00805,S006,P016,C1357,2024-04-22,1,9.78,0.05,9.29
T00806,S006,P017,C1532,2023-02-17,1,11.85,0.0,11.85
T00807,S011,P005,C0516,2024-11-23,2,16.41,0.0,32.82
T00808,S011,P001,C1448,2024-12-13,1,7.71,0.0,7.71
T00809,S009,P018,,2024-05-30,2,10.58,0.0,21.16
